time,pitch,roll
1487475884131,5.497932,-85.97579
1487475884139,5.4881024,-85.97541
1487475884141,5.477882,-85.969826
1487475884149,5.4771,-85.96415
1487475884152,5.4668727,-85.958565
1487475884159,5.456639,-85.95299
1487475884161,5.4464016,-85.94741
1487475884171,5.4361615,-85.94184
1487475884173,5.416471,-85.93637
1487475884179,5.406221,-85.92607
1487475884180,5.415267,-85.9255
1487475884189,5.4243097,-85.924934
1487475884191,5.4243097,-85.929665
1487475884199,5.4333487,-85.92909
1487475884200,5.432944,-85.92862
1487475884209,5.432944,-85.93336
1487475884211,5.4234996,-85.93346
1487475884220,5.4140525,-85.93356
1487475884225,5.4140525,-85.93356
1487475884229,5.4140525,-85.928825
1487475884230,5.4046054,-85.92893
1487475884238,5.3951583,-85.92903
1487475884240,5.3762608,-85.92451
1487475884248,5.356956,-85.91479
1487475884250,5.3286004,-85.915085
1487475884258,5.3191476,-85.915184
1487475884260,5.3191476,-85.915184
1487475884270,5.3191476,-85.915184
1487475884272,5.3187394,-85.91473
1487475884279,5.309287,-85.91483
1487475884280,5.2994227,-85.90974
1487475884288,5.280103,-85.909485
1487475884290,5.27024,-85.9044
1487475884298,5.260781,-85.91397
1487475884301,5.241452,-85.91373
1487475884311,5.2315826,-85.913376
1487475884313,5.2217097,-85.91777
1487475884320,5.2114215,-85.91698
1487475884327,5.2015452,-85.92138
1487475884329,5.191669,-85.92577
1487475884337,5.1813717,-85.92499
1487475884339,5.1809535,-85.92454
1487475884347,5.1801167,-85.923645
1487475884349,5.1887374,-85.927376
1487475884357,5.178429,-85.9266
1487475884359,5.178004,-85.93562
1487475884370,5.1771536,-85.93473
1487475884372,5.166836,-85.93396
1487475884377,5.1565146,-85.93319
1487475884378,5.1457577,-85.927246
1487475884387,5.1354265,-85.92648
1487475884389,5.1250887,-85.92573
1487475884397,5.114751,-85.920235
1487475884398,5.1048455,-85.91993
1487475884407,5.0949364,-85.91488
1487475884408,5.0850277,-85.90983
1487475884419,5.0841465,-85.89472
1487475884421,5.0742345,-85.88969
1487475884426,5.064323,-85.884636
1487475884428,5.0634346,-85.874275
1487475884437,5.0535164,-85.86923
1487475884438,5.052625,-85.85887
1487475884447,5.042254,-85.85814
1487475884448,5.0413556,-85.85252
1487475884456,5.030978,-85.856544
1487475884458,5.030073,-85.855675
1487475884469,5.019689,-85.859695
1487475884471,5.0088425,-85.853806
1487475884476,4.998448,-85.85309
1487475884477,4.9966,-85.837135
1487475884486,4.9857297,-85.83125
1487475884488,4.983858,-85.820045
1487475884496,4.981972,-85.80884
1487475884498,4.970598,-85.79779
1487475884506,4.9592075,-85.78675
1487475884508,4.9378414,-85.76596
1487475884519,4.916939,-85.755104
1487475884521,4.8955297,-85.73434
1487475884526,4.883578,-85.71341
1487475884528,4.8815866,-85.70223
1487475884536,4.8795815,-85.69106
1487475884538,4.877055,-85.679474
1487475884545,4.8750196,-85.6683
1487475884547,4.862972,-85.65689
1487475884556,4.8514214,-85.65066
1487475884557,4.8298535,-85.639465
1487475884569,4.808255,-85.62829
1487475884573,4.7861056,-85.61671
1487475884576,4.764457,-85.610306
1487475884577,4.7617636,-85.603516
1487475884588,4.749016,-85.59653
1487475884589,4.746826,-85.5949
1487475884595,4.734582,-85.59309
1487475884597,4.731803,-85.58631
1487475884605,4.720073,-85.589676
1487475884607,4.7083297,-85.58829
1487475884619,4.6965733,-85.58216
1487475884621,4.6948667,-85.580956
1487475884625,4.69315,-85.57975
1487475884626,4.6920023,-85.5837
1487475884636,4.6807837,-85.5875
1487475884638,4.6695514,-85.586555
1487475884644,4.658313,-85.58084
1487475884646,4.656562,-85.57965
1487475884655,4.6458955,-85.57911
1487475884656,4.644131,-85.57793
1487475884664,4.6328654,-85.57699
1487475884666,4.6215897,-85.576065
1487475884674,4.600806,-85.57541
1487475884676,4.5800133,-85.57476
1487475884685,4.559814,-85.57926
1487475884690,4.548505,-85.57837
1487475884694,4.5276823,-85.58251
1487475884696,4.507464,-85.591805
1487475884704,4.4872317,-85.60111
1487475884707,4.4663873,-85.600525
1487475884714,4.455039,-85.60443
1487475884716,4.4436803,-85.613106
1487475884724,4.432315,-85.62179
1487475884726,4.4203196,-85.62058
1487475884736,4.408307,-85.62414
1487475884738,4.405793,-85.62741
1487475884743,4.3937535,-85.62622
1487475884745,4.372189,-85.63011
1487475884754,4.3506045,-85.62924
1487475884756,4.329651,-85.63352
1487475884763,4.308037,-85.63269
1487475884767,4.27754,-85.63731
1487475884774,4.2463765,-85.63205
1487475884777,4.215844,-85.64148
1487475884786,4.1852994,-85.64616
1487475884789,4.1540813,-85.650505
1487475884794,4.133037,-85.65489
1487475884795,4.1113157,-85.658936
1487475884804,4.0991096,-85.662674
1487475884806,4.0868897,-85.66164
1487475884814,4.073979,-85.66027
1487475884816,4.0521903,-85.66438
1487475884827,4.0399237,-85.66816
1487475884829,4.026955,-85.666824
1487475884833,4.0146546,-85.670616
1487475884836,3.9921076,-85.67445
1487475884843,3.980475,-85.68816
1487475884845,3.9674284,-85.68688
1487475884853,3.944818,-85.68598
1487475884863,3.922184,-85.6851
1487475884864,3.899527,-85.684235
1487475884873,3.886393,-85.68301
1487475884875,3.8732316,-85.686584
1487475884887,3.8600502,-85.68537
1487475884889,3.8468482,-85.688965
1487475884893,3.8240764,-85.68819
1487475884895,3.8108273,-85.68702
1487475884903,3.7975578,-85.681076
1487475884905,3.784268,-85.67993
1487475884912,3.7717073,-85.68869
1487475884914,3.7583764,-85.68757
1487475884923,3.7457855,-85.68677
1487475884925,3.7331808,-85.69076
1487475884936,3.7110045,-85.690414
1487475884938,3.6975958,-85.68933
1487475884942,3.6857207,-85.693665
1487475884944,3.6627176,-85.693054
1487475884953,3.6500351,-85.692314
1487475884955,3.6365523,-85.691284
1487475884962,3.6230462,-85.69027
1487475884963,3.6095192,-85.68926
1487475884973,3.5967696,-85.69815
1487475884975,3.5832016,-85.70197
1487475884985,3.5791745,-85.70533
1487475884988,3.5751266,-85.70869
1487475884992,3.571058,-85.71206
1487475884993,3.5582232,-85.72579
1487475885002,3.5445504,-85.73446
1487475885004,3.5308568,-85.74315
1487475885011,3.507577,-85.75234
1487475885013,3.4938397,-85.761055
1487475885021,3.4792368,-85.7599
1487475885023,3.4750185,-85.768135
1487475885035,3.461213,-85.776886
1487475885041,3.4569502,-85.78513
1487475885043,3.451808,-85.79312
1487475885045,3.4475005,-85.80137
1487475885053,3.4527352,-85.813896
1487475885055,3.4388173,-85.8227
1487475885061,3.434445,-85.83097
1487475885062,3.430052,-85.83925
1487475885071,3.4265215,-85.8526
1487475885073,3.422977,-85.86596
1487475885081,3.419419,-85.87451
1487475885083,3.4158473,-85.883064
1487475885091,3.4113622,-85.88656
1487475885093,3.4077597,-85.89032
1487475885102,3.3936682,-85.8944
1487475885104,3.3804662,-85.89876
1487475885110,3.3567688,-85.903465
1487475885112,3.3426166,-85.90759
1487475885121,3.3284402,-85.911736
1487475885123,3.3142438,-85.9159
1487475885130,3.3095982,-85.92426
1487475885132,3.295361,-85.93326
1487475885140,3.290671,-85.94165
1487475885142,3.286905,-85.95509
1487475885152,3.272603,-85.96413
1487475885154,3.258281,-85.97317
1487475885159,3.2439382,-85.98704
1487475885162,3.2286108,-85.991066
1487475885170,3.20464,-86.00562
1487475885172,3.1902263,-86.01955
1487475885180,3.174814,-86.02844
1487475885184,3.1689517,-86.0367
1487475885190,3.163055,-86.04495
1487475885192,3.1571312,-86.05322
1487475885202,3.151173,-86.0615
1487475885204,3.1451874,-86.064964
1487475885210,3.139168,-86.06844
1487475885211,3.1426976,-86.06641
1487475885220,3.1366165,-86.06508
1487475885222,3.130508,-86.06375
1487475885229,3.115815,-86.06336
1487475885231,3.1106777,-86.06228
1487475885239,3.0959406,-86.06673
1487475885241,3.0897229,-86.06062
1487475885252,3.0940971,-86.063644
1487475885256,3.097401,-86.06645
1487475885259,3.1102471,-86.068504
1487475885261,3.1134892,-86.07612
1487475885269,3.107121,-86.08449
1487475885271,3.1007254,-86.09286
1487475885280,3.0932217,-86.101036
1487475885282,3.086758,-86.109436
1487475885289,3.069603,-86.113594
1487475885291,3.052404,-86.12259
1487475885302,3.0458374,-86.13586
1487475885305,3.0392406,-86.14913
1487475885309,3.0410805,-86.15659
1487475885311,3.0439942,-86.173904
1487475885320,3.037298,-86.187195
1487475885322,3.0294492,-86.20031
1487475885328,3.031132,-86.21261
1487475885331,3.0136256,-86.22175
1487475885339,3.0056508,-86.23491
1487475885341,2.9976346,-86.24808
1487475885352,3.000302,-86.27025
1487475885355,3.0113513,-86.286545
1487475885358,3.0414941,-86.29625
1487475885361,3.0620174,-86.3068
1487475885369,3.0824895,-86.31732
1487475885371,3.102914,-86.32299
1487475885377,3.1125383,-86.3197
1487475885388,3.131664,-86.31548
1487475885390,3.131616,-86.31308
1487475885402,3.1422803,-86.30994
1487475885404,3.143344,-86.30771
1487475885408,3.155137,-86.30957
1487475885410,3.1656716,-86.306404
1487475885420,3.1678433,-86.31401
1487475885422,3.1687465,-86.306946
1487475885428,3.161304,-86.31068
1487475885430,3.1538272,-86.314415
1487475885439,3.145068,-86.308334
1487475885443,3.1470757,-86.31112
1487475885452,3.1585948,-86.30811
1487475885454,3.168815,-86.304924
1487475885458,3.1802595,-86.3019
1487475885459,3.1916766,-86.30368
1487475885469,3.2125926,-86.30447
1487475885470,3.214402,-86.30241
1487475885477,3.2244139,-86.299164
1487475885478,3.2248483,-86.29692
1487475885487,3.2252417,-86.29468
1487475885488,3.217371,-86.29846
1487475885496,3.206829,-86.29227
1487475885498,3.1880236,-86.29694
1487475885506,3.1787133,-86.29577
1487475885508,3.1584857,-86.29551
1487475885517,3.147739,-86.29421
1487475885519,3.1355836,-86.292786
1487475885527,3.1233597,-86.29138
1487475885528,3.1029005,-86.300896
1487475885536,3.090547,-86.304375
1487475885538,3.080889,-86.32268
1487475885546,3.0793362,-86.33009
1487475885549,3.0791242,-86.34249
1487475885556,3.078871,-86.35489
1487475885558,3.069042,-86.368416
1487475885568,3.0701125,-86.380974
1487475885570,3.0792677,-86.38743
1487475885576,3.0802734,-86.39999
1487475885578,3.0702868,-86.403885
1487475885587,3.0616958,-86.412766
1487475885589,3.0530705,-86.42167
1487475885596,3.0458615,-86.4307
1487475885599,3.0371816,-86.43962
1487475885606,3.0299246,-86.45352
1487475885608,3.0211904,-86.457634
1487475885618,3.002891,-86.46778
1487475885621,2.9845645,-86.47795
1487475885625,2.9676778,-86.4931
1487475885628,2.9492939,-86.50333
1487475885636,2.9418938,-86.51733
1487475885638,2.9440002,-86.53496
1487475885645,2.9350648,-86.54403
1487475885647,2.9371269,-86.55683
1487475885656,2.9376638,-86.56469
1487475885658,2.928643,-86.573784
1487475885668,2.9276068,-86.57671
1487475885671,2.9295628,-86.58953
1487475885677,2.9204464,-86.598656
1487475885679,2.9208293,-86.6017
1487475885686,2.9116514,-86.606
1487475885688,2.910434,-86.60896
1487475885695,2.9091756,-86.607086
1487475885699,2.898346,-86.60649
1487475885706,2.895443,-86.59969
1487475885708,2.8845246,-86.60398
1487475885718,2.8735654,-86.608284
1487475885720,2.8625653,-86.61261
1487475885725,2.8531005,-86.62674
1487475885727,2.834086,-86.63734
1487475885736,2.8261497,-86.651566
1487475885738,2.808667,-86.66714
1487475885744,2.792761,-86.687645
1487475885747,2.7752416,-86.698395
1487475885754,2.7688305,-86.712746
1487475885757,2.7607994,-86.7222
1487475885769,2.7432187,-86.72814
1487475885771,2.7367601,-86.73766
1487475885774,2.7191389,-86.738785
1487475885778,2.7110257,-86.74342
1487475885785,2.7045195,-86.74811
1487475885788,2.6979997,-86.75281
1487475885794,2.691466,-86.76237
1487475885796,2.6753907,-86.77332
1487475885804,2.659302,-86.784294
1487475885806,2.641555,-86.79525
1487475885819,2.6270802,-86.816025
1487475885823,2.6204789,-86.82565
1487475885827,2.6155183,-86.84505
1487475885829,2.607235,-86.85467
1487475885835,2.5910616,-86.8706
1487475885838,2.5732098,-86.87192
1487475885843,2.536266,-86.87609
1487475885845,2.5088334,-86.869125
1487475885853,2.4796956,-86.862175
1487475885855,2.4617462,-86.85382
1487475885863,2.4420881,-86.84548
1487475885867,2.422396,-86.837166
1487475885873,2.4122133,-86.82743
1487475885875,2.39246,-86.824036
1487475885884,2.382216,-86.82408
1487475885889,2.3719416,-86.82903
1487475885893,2.3728952,-86.83741
1487475885894,2.3642886,-86.84725
1487475885903,2.3478482,-86.86833
1487475885905,2.342663,-86.897705
1487475885912,2.3470109,-86.92072
1487475885923,2.3418121,-86.94522
1487475885924,2.3270636,-86.97122
1487475885935,2.3123088,-86.987465
1487475885937,2.2975469,-86.99883
1487475885943,2.2732325,-87.00682
1487475885944,2.245412,-87.00511
1487475885953,2.2271101,-86.99703
1487475885955,2.2087882,-86.98897
1487475885962,2.1886826,-86.980965
1487475885965,2.1667793,-86.96814
1487475885972,2.1561508,-86.96355
1487475885974,2.1359465,-86.9654
1487475885985,2.134805,-86.96421
1487475885987,2.1354203,-86.97766
1487475885992,2.1342206,-86.98138
1487475885995,2.125243,-86.991486
1487475886003,2.1144438,-87.00168
1487475886005,2.1054187,-87.011826
1487475886012,2.0981839,-87.02681
1487475886013,2.0986657,-87.03541
1487475886022,2.1104865,-87.04726
1487475886024,2.1127489,-87.05578
1487475886034,2.105456,-87.06589
1487475886036,2.0999782,-87.07592
1487475886042,2.0944932,-87.08597
1487475886044,2.0871665,-87.08629
1487475886055,2.0702846,-87.08822
1487475886057,2.055228,-87.090065
1487475886061,2.0306168,-87.09354
1487475886064,2.004154,-87.09711
1487475886071,1.9872186,-87.09418
1487475886073,1.9816691,-87.10429
1487475886084,1.9647099,-87.10139
1487475886086,1.9591435,-87.11151
1487475886092,1.9440193,-87.11835
1487475886094,1.9461209,-87.12205
1487475886101,1.9482088,-87.12084
1487475886103,1.9502828,-87.12455
1487475886111,1.9409236,-87.125084
1487475886112,1.9429636,-87.12388
1487475886123,1.9240195,-87.12116
1487475886125,1.9050516,-87.11846
1487475886134,1.8841741,-87.11098
1487475886136,1.8670553,-87.118034
1487475886140,1.8671167,-87.11698
1487475886142,1.8557078,-87.11281
1487475886150,1.8461782,-87.11836
1487475886152,1.8251644,-87.11589
1487475886160,1.8136703,-87.11177
1487475886162,1.7925955,-87.11426
1487475886170,1.7714903,-87.11186
1487475886172,1.7503511,-87.10949
1487475886184,1.7387345,-87.10544
1487475886186,1.7175341,-87.098175
1487475886190,1.7078035,-87.09894
1487475886192,1.707602,-87.09799
1487475886201,1.716926,-87.095345
1487475886203,1.7262226,-87.09268
1487475886210,1.7354989,-87.09003
1487475886212,1.7467158,-87.09213
1487475886220,1.7654872,-87.08772
1487475886222,1.7766666,-87.08981
1487475886234,1.7878292,-87.0919
1487475886236,1.7969894,-87.08922
1487475886240,1.8176473,-87.08955
1487475886241,1.8458228,-87.083336
1487475886251,1.8719687,-87.07726
1487475886253,1.9000698,-87.07594
1487475886259,1.8995742,-87.07497
1487475886261,1.8970492,-87.07415
1487475886269,1.8679367,-87.0785
1487475886272,1.8388045,-87.07794
1487475886283,1.8116679,-87.08711
1487475886285,1.7960703,-87.094345
1487475886290,1.7804661,-87.09666
1487475886292,1.776407,-87.10688
1487475886300,1.7934293,-87.11827
1487475886305,1.7988927,-87.121765
1487475886309,1.8138752,-87.12346
1487475886311,1.8193284,-87.12695
1487475886320,1.8343011,-87.12864
1487475886322,1.8472236,-87.12064
1487475886329,1.8621827,-87.117386
1487475886331,1.8635255,-87.11135
1487475886339,1.8669016,-87.10514
1487475886341,1.8607544,-87.105675
1487475886351,1.852547,-87.10146
1487475886352,1.8463831,-87.102
1487475886358,1.8286359,-87.099625
1487475886360,1.8203912,-87.100365
1487475886369,1.8121326,-87.10604
1487475886371,1.8059312,-87.116486
1487475886378,1.7881333,-87.12896
1487475886382,1.7798374,-87.13467
1487475886389,1.7736052,-87.15007
1487475886391,1.774801,-87.15397
1487475886401,1.7685518,-87.164444
1487475886407,1.7792394,-87.16649
1487475886409,1.7803978,-87.17038
1487475886412,1.781539,-87.17428
1487475886420,1.7847643,-87.18785
1487475886423,1.795394,-87.18988
1487475886428,1.7869853,-87.19565
1487475886431,1.7901798,-87.204285
1487475886438,1.7912562,-87.20819
1487475886440,1.7849215,-87.21871
1487475886451,1.7880889,-87.232285
1487475886459,1.7912494,-87.24587
1487475886460,1.7943995,-87.25451
1487475886468,1.7975395,-87.2681
1487475886470,1.7911674,-87.283585
1487475886477,1.7847883,-87.29413
1487475886479,1.7762703,-87.30491
1487475886488,1.7772441,-87.30884
1487475886490,1.7782042,-87.317726
1487475886500,1.7886492,-87.31974
1487475886505,1.7874329,-87.31896
1487475886508,1.7978437,-87.32098
1487475886509,1.7965863,-87.320206
1487475886517,1.8048071,-87.312546
1487475886519,1.7940066,-87.30877
1487475886529,1.7926809,-87.29812
1487475886531,1.7913347,-87.28747
1487475886537,1.7804729,-87.283714
1487475886539,1.7674073,-87.27526
1487475886550,1.749186,-87.27325
1487475886552,1.7477545,-87.27252
1487475886557,1.7463024,-87.26685
1487475886560,1.7375283,-87.27281
1487475886568,1.7360352,-87.26716
1487475886572,1.7345182,-87.261505
1487475886577,1.7139978,-87.25981
1487475886579,1.7029486,-87.251205
1487475886587,1.6845981,-87.25424
1487475886589,1.677946,-87.259995
1487475886600,1.6712872,-87.260796
1487475886603,1.6741161,-87.264565
1487475886607,1.6886501,-87.27102
1487475886609,1.6936896,-87.27452
1487475886618,1.6987257,-87.278015
1487475886622,1.6920359,-87.27387
1487475886627,1.683105,-87.265045
1487475886628,1.6741605,-87.25622
1487475886637,1.6652024,-87.247406
1487475886639,1.6562304,-87.2386
1487475886650,1.6589808,-87.24238
1487475886652,1.6594728,-87.241486
1487475886656,1.6599511,-87.24555
1487475886659,1.6604158,-87.25458
1487475886667,1.6608633,-87.26361
1487475886669,1.6612972,-87.267685
1487475886676,1.6594489,-87.27206
1487475886678,1.6503677,-87.28314
1487475886686,1.6484818,-87.28753
1487475886688,1.6488508,-87.296585
1487475886701,1.6541191,-87.2893
1487475886704,1.6521648,-87.28377
1487475886706,1.6407093,-87.28031
1487475886708,1.6364114,-87.2751
1487475886717,1.6320827,-87.26493
1487475886721,1.6300328,-87.26439
1487475886725,1.6256461,-87.25424
1487475886727,1.6330189,-87.25163
1487475886737,1.6191001,-87.243576
1487475886739,1.6146245,-87.23345
1487475886745,1.6124517,-87.23295
1487475886747,1.6102514,-87.227486
1487475886755,1.6198415,-87.2345
1487475886758,1.6199473,-87.24363
1487475886767,1.6295033,-87.245674
1487475886769,1.641396,-87.25236
1487475886777,1.6414576,-87.25652
1487475886779,1.6415054,-87.265656
1487475886786,1.6415395,-87.26485
1487475886789,1.64156,-87.26902
1487475886795,1.6415634,-87.26822
1487475886797,1.6415532,-87.26742
1487475886804,1.6486151,-87.254875
1487475886807,1.6461928,-87.24945
1487475886816,1.6437501,-87.24402
1487475886818,1.6412866,-87.2386
1487475886824,1.636408,-87.233536
1487475886826,1.6409519,-87.221344
1487475886837,1.63841,-87.220924
1487475886839,1.6358476,-87.220505
1487475886844,1.6332614,-87.220085
1487475886846,1.6212046,-87.226845
1487475886858,1.6209928,-87.23605
1487475886860,1.6302173,-87.23808
1487475886866,1.6323969,-87.251915
1487475886869,1.6321441,-87.251175
1487475886874,1.6413243,-87.253204
1487475886875,1.6410407,-87.24748
1487475886884,1.6313003,-87.248955
1487475886886,1.6215463,-87.245445
1487475886894,1.6212217,-87.23974
1487475886895,1.6089942,-87.22666
1487475886904,1.615629,-87.21911
1487475886907,1.6222364,-87.21157
1487475886917,1.6382598,-87.2018
1487475886922,1.6423526,-87.19961
1487475886924,1.6464114,-87.19742
1487475886926,1.6434801,-87.20706
1487475886933,1.6380445,-87.20712
1487475886935,1.6350652,-87.21678
1487475886943,1.6320622,-87.221466
1487475886944,1.6290351,-87.23613
1487475886953,1.6379145,-87.253136
1487475886955,1.6398484,-87.27201
1487475886966,1.6392709,-87.2813
1487475886968,1.6386799,-87.29061
1487475886972,1.6355641,-87.295334
1487475886983,1.6255162,-87.301956
1487475886985,1.6273953,-87.315865
1487475886992,1.6361688,-87.3179
1487475886994,1.6449252,-87.319954
1487475887003,1.6561894,-87.32656
1487475887005,1.6649153,-87.333595
1487475887016,1.673624,-87.335625
1487475887022,1.6754383,-87.339554
1487475887024,1.6866548,-87.34616
1487475887027,1.68591,-87.3505
1487475887034,1.6876969,-87.35443
1487475887037,1.6800609,-87.36069
1487475887042,1.6818273,-87.36961
1487475887044,1.6741775,-87.37588
1487475887053,1.6759303,-87.37982
1487475887055,1.6896375,-87.39098
1487475887066,1.6819674,-87.39726
1487475887070,1.6836962,-87.406204
1487475887072,1.6879771,-87.41971
1487475887074,1.6828523,-87.43557
1487475887083,1.6871263,-87.44408
1487475887085,1.6939663,-87.46214
1487475887092,1.6888312,-87.47301
1487475887094,1.6956644,-87.486084
1487475887103,1.6905258,-87.496956
1487475887105,1.6973556,-87.51003
1487475887111,1.6853805,-87.52283
1487475887114,1.6828078,-87.53827
1487475887122,1.6802351,-87.55372
1487475887124,1.6870614,-87.571785
1487475887133,1.6938877,-87.58486
1487475887134,1.7032902,-87.60749
1487475887141,1.7101132,-87.625565
1487475887143,1.7169362,-87.64364
1487475887151,1.733155,-87.659325
1487475887154,1.7519467,-87.68456
1487475887161,1.768159,-87.695244
1487475887165,1.7869442,-87.71547
1487475887171,1.8031498,-87.72613
1487475887174,1.8125392,-87.73874
1487475887183,1.8219286,-87.746346
1487475887185,1.8193489,-87.75179
1487475887191,1.8193489,-87.76179
1487475887192,1.8313183,-87.77395
1487475887201,1.8313183,-87.78395
1487475887203,1.8526734,-87.78871
1487475887210,1.8620598,-87.79632
1487475887213,1.8834121,-87.80608
1487475887221,1.8834121,-87.81608
1487475887223,1.8834121,-87.83107
1487475887232,1.8834121,-87.84107
1487475887234,1.8834121,-87.84607
1487475887241,1.8859919,-87.86063
1487475887243,1.8885683,-87.87517
1487475887250,1.8911448,-87.88473
1487475887253,1.903104,-87.89688
1487475887261,1.9082534,-87.910995
1487475887264,1.9202095,-87.913155
1487475887270,1.9253557,-87.92727
1487475887272,1.9398779,-87.938995
1487475887282,1.9637804,-87.94832
1487475887284,1.9782928,-87.95505
1487475887290,1.9834255,-87.959175
1487475887292,1.9911141,-87.97286
1487475887300,1.9962363,-87.977005
1487475887302,2.0039148,-87.9857
1487475887310,1.9996468,-87.98724
1487475887313,1.9953787,-87.98877
1487475887320,2.0004838,-87.99292
1487475887322,1.9962056,-87.99445
1487475887334,1.9919205,-87.99599
1487475887337,1.9850863,-87.99294
1487475887340,1.9807975,-87.99947
1487475887342,1.9671154,-88.00338
1487475887350,1.9722037,-88.00753
1487475887352,1.9798306,-88.011246
1487475887360,1.9755217,-88.01778
1487475887363,1.9805995,-88.021935
1487475887369,1.9788191,-88.03303
1487475887371,1.9744965,-88.03955
1487475887382,1.9727025,-88.050644
1487475887384,1.9683696,-88.05218
1487475887389,1.954643,-88.056076
1487475887391,1.9409065,-88.05497
1487475887399,1.9202914,-88.0558
1487475887403,1.9065415,-88.04969
1487475887409,1.9021814,-88.04622
1487475887410,1.8909361,-88.04967
1487475887419,1.8865659,-88.046196
1487475887421,1.8872153,-88.05187
1487475887431,1.8947462,-88.05562
1487475887433,1.9022702,-88.054375
1487475887438,1.9122888,-88.057724
1487475887440,1.9316975,-88.063736
1487475887449,1.9347798,-88.07403
1487475887451,1.9353503,-88.07973
1487475887458,1.9383949,-88.095024
1487475887462,1.9389349,-88.10073
1487475887469,1.9513456,-88.10872
1487475887472,1.9612585,-88.12209
1487475887482,1.9830359,-88.127785
1487475887484,1.9929184,-88.14119
1487475887488,2.0121913,-88.1423
1487475887490,2.0220463,-88.150734
1487475887498,2.031888,-88.15917
1487475887501,2.039259,-88.15803
1487475887508,2.0396726,-88.16878
1487475887510,2.0425227,-88.184135
1487475887518,2.042902,-88.18991
1487475887521,2.0432675,-88.19569
1487475887531,2.0436194,-88.20147
1487475887534,2.0463908,-88.216835
1487475887537,2.0397272,-88.234505
1487475887548,2.0518653,-88.24262
1487475887550,2.0664027,-88.260345
1487475887558,2.073914,-88.28497
1487475887559,2.0789714,-88.305
1487475887567,2.0934134,-88.31779
1487475887570,2.098406,-88.332855
1487475887582,2.1033714,-88.34793
1487475887584,2.1083028,-88.35803
1487475887587,2.1108215,-88.358536
1487475887589,2.1038978,-88.3613
1487475887598,2.0969503,-88.36903
1487475887601,2.0993972,-88.36955
1487475887607,2.1041918,-88.38467
1487475887609,2.1065907,-88.390175
1487475887617,2.1207492,-88.403076
1487475887619,2.1231036,-88.413574
1487475887632,2.125431,-88.42409
1487475887634,2.1300821,-88.43924
1487475887637,2.1347027,-88.44942
1487475887639,2.1392922,-88.46459
1487475887649,2.143848,-88.47479
1487475887655,2.1483724,-88.48004
1487475887657,2.1528664,-88.490265
1487475887659,2.1573298,-88.49553
1487475887667,2.1640656,-88.51043
1487475887669,2.1590283,-88.51789
1487475887676,2.1751182,-88.53064
1487475887679,2.1840243,-88.55023
1487475887687,2.1905894,-88.56022
1487475887689,2.1876776,-88.57238
1487475887698,2.1847215,-88.58951
1487475887700,2.1839833,-88.60634
1487475887707,2.1809278,-88.61851
1487475887709,2.1683855,-88.63283
1487475887717,2.1535466,-88.6375
1487475887719,2.1314592,-88.65392
1487475887726,2.1282232,-88.666084
1487475887728,2.1132617,-88.680664
1487475887736,2.1099365,-88.697784
1487475887738,2.1065702,-88.71491
1487475887748,2.1148267,-88.739586
1487475887751,2.1208243,-88.75959
1487475887756,2.138438,-88.787155
1487475887758,2.1538062,-88.81004
1487475887766,2.161858,-88.83478
1487475887769,2.1793149,-88.862404
1487475887781,2.1850836,-88.88248
1487475887784,2.1835115,-88.90933
1487475887786,2.1818848,-88.936195
1487475887788,2.1823497,-88.96776
1487475887798,2.1732726,-88.99644
1487475887803,2.1830604,-89.02596
1487475887806,2.1833098,-89.057556
1487475887808,2.1929576,-89.087105
1487475887817,2.1951723,-89.11848
1487475887819,2.1857195,-89.14719
1487475887826,2.176191,-89.17588
1487475887828,2.1686726,-89.20434
1487475887835,2.1515782,-89.229866
1487475887837,2.1438682,-89.258316
1487475887849,2.1381304,-89.286545
1487475887851,2.130229,-89.31004
1487475887855,2.1412232,-89.329575
1487475887857,2.1541686,-89.3588
1487475887865,2.1649816,-89.38334
1487475887868,2.1757095,-89.40295
1487475887874,2.1768506,-89.419586
1487475887876,2.1854048,-89.4345
1487475887884,2.1843865,-89.451385
1487475887887,2.1813107,-89.45859
1487475887897,2.1801522,-89.470535
1487475887899,2.1694174,-89.48443
1487475887904,2.156643,-89.49851
1487475887906,2.1362507,-89.51926
1487475887914,2.1157768,-89.539986
1487475887916,2.0971587,-89.57041
1487475887924,2.0955527,-89.58731
1487475887925,2.086278,-89.61582
1487475887934,2.0959592,-89.64054
